2025.09.22,17:20,1.17651,1.17657,1.17628,1.17646,585
2025.09.22,17:25,1.17642,1.17659,1.17641,1.17657,472
2025.09.22,17:30,1.17656,1.17677,1.17634,1.17648,575
2025.09.22,17:35,1.17647,1.17677,1.17625,1.17671,653
2025.09.22,17:40,1.17670,1.17691,1.17638,1.17687,583
2025.09.22,17:45,1.17687,1.17720,1.17669,1.17705,727
2025.09.22,17:50,1.17705,1.17732,1.17679,1.17712,812
2025.09.22,17:55,1.17713,1.17735,1.17694,1.17694,800
2025.09.22,18:00,1.17693,1.17721,1.17681,1.17684,672
2025.09.22,18:05,1.17683,1.17708,1.17683,1.17696,636
2025.09.22,18:10,1.17694,1.17696,1.17643,1.17643,499
2025.09.22,18:15,1.17643,1.17713,1.17638,1.17700,709
2025.09.22,18:20,1.17700,1.17705,1.17667,1.17691,608
2025.09.22,18:25,1.17690,1.17728,1.17679,1.17721,583
2025.09.22,18:30,1.17721,1.17752,1.17713,1.17737,522
2025.09.22,18:35,1.17736,1.17751,1.17719,1.17739,507
2025.09.22,18:40,1.17740,1.17747,1.17719,1.17739,401
2025.09.22,18:45,1.17741,1.17745,1.17723,1.17729,479
2025.09.22,18:50,1.17729,1.17733,1.17697,1.17699,432
2025.09.22,18:55,1.17700,1.17731,1.17693,1.17722,463
2025.09.22,19:00,1.17722,1.17742,1.17712,1.17742,543
2025.09.22,19:05,1.17741,1.17778,1.17736,1.17774,464
2025.09.22,19:10,1.17775,1.17842,1.17773,1.17826,667
2025.09.22,19:15,1.17827,1.17877,1.17825,1.17872,562
2025.09.22,19:20,1.17872,1.17899,1.17872,1.17873,707
2025.09.22,19:25,1.17873,1.17897,1.17873,1.17884,366
2025.09.22,19:30,1.17886,1.17892,1.17854,1.17873,435
2025.09.22,19:35,1.17874,1.17874,1.17848,1.17865,324
2025.09.22,19:40,1.17865,1.17891,1.17863,1.17882,281
2025.09.22,19:45,1.17882,1.17882,1.17843,1.17860,311
2025.09.22,19:50,1.17860,1.17896,1.17860,1.17880,364
2025.09.22,19:55,1.17880,1.17888,1.17869,1.17877,282
2025.09.22,20:00,1.17879,1.17890,1.17869,1.17886,255
2025.09.22,20:05,1.17886,1.17890,1.17877,1.17888,227
2025.09.22,20:10,1.17887,1.17888,1.17852,1.17863,216
2025.09.22,20:15,1.17864,1.17877,1.17856,1.17869,314
2025.09.22,20:20,1.17868,1.17880,1.17865,1.17874,246
2025.09.22,20:25,1.17876,1.17892,1.17873,1.17890,208
2025.09.22,20:30,1.17888,1.17896,1.17881,1.17895,236
2025.09.22,20:35,1.17895,1.17924,1.17889,1.17917,308
2025.09.22,20:40,1.17917,1.17949,1.17914,1.17943,310
2025.09.22,20:45,1.17944,1.17950,1.17927,1.17932,264
2025.09.22,20:50,1.17934,1.17954,1.17931,1.17945,267
2025.09.22,20:55,1.17944,1.17968,1.17941,1.17962,301
2025.09.22,21:00,1.17959,1.17990,1.17943,1.17943,401
2025.09.22,21:05,1.17943,1.17977,1.17935,1.17973,302
2025.09.22,21:10,1.17972,1.17972,1.17930,1.17934,256
2025.09.22,21:15,1.17935,1.17939,1.17926,1.17934,182
2025.09.22,21:20,1.17933,1.17938,1.17927,1.17938,153
2025.09.22,21:25,1.17937,1.17947,1.17926,1.17935,304
2025.09.22,21:30,1.17936,1.17960,1.17933,1.17936,285
2025.09.22,21:35,1.17937,1.17949,1.17931,1.17935,191
2025.09.22,21:40,1.17935,1.17941,1.17920,1.17920,198
2025.09.22,21:45,1.17921,1.17940,1.17920,1.17935,269
2025.09.22,21:50,1.17937,1.17945,1.17927,1.17945,238
2025.09.22,21:55,1.17944,1.17967,1.17939,1.17961,208
2025.09.22,22:00,1.17962,1.17971,1.17951,1.17970,212
2025.09.22,22:05,1.17970,1.17972,1.17960,1.17971,175
2025.09.22,22:10,1.17969,1.17970,1.17957,1.17963,152
2025.09.22,22:15,1.17962,1.17972,1.17960,1.17970,185
2025.09.22,22:20,1.17968,1.17972,1.17965,1.17970,169
2025.09.22,22:25,1.17971,1.17994,1.17968,1.17989,205
2025.09.22,22:30,1.17988,1.17992,1.17981,1.17987,159
2025.09.22,22:35,1.17984,1.17989,1.17977,1.17987,121
2025.09.22,22:40,1.17988,1.17991,1.17977,1.17983,151
2025.09.22,22:45,1.17983,1.17997,1.17979,1.17992,223
2025.09.22,22:50,1.17992,1.17997,1.17989,1.17991,134
2025.09.22,22:55,1.17990,1.18018,1.17989,1.17996,314
2025.09.22,23:00,1.17996,1.18010,1.17983,1.17991,225
2025.09.22,23:05,1.17992,1.17998,1.17983,1.17997,117
2025.09.22,23:10,1.17997,1.17997,1.17991,1.17995,83
2025.09.22,23:15,1.17996,1.17996,1.17978,1.17987,78
2025.09.22,23:20,1.17987,1.17995,1.17980,1.17980,139
2025.09.22,23:25,1.17980,1.17997,1.17979,1.17996,139
2025.09.22,23:30,1.17998,1.18001,1.17993,1.17994,93
2025.09.22,23:35,1.17995,1.17995,1.17974,1.17990,141
2025.09.22,23:40,1.17990,1.18008,1.17985,1.18008,183
2025.09.22,23:45,1.18007,1.18012,1.18004,1.18006,66
2025.09.22,23:50,1.18007,1.18028,1.18002,1.18015,193
2025.09.22,23:55,1.18013,1.18027,1.18011,1.18019,293
2025.09.23,00:00,1.17960,1.17960,1.17930,1.17930,2
2025.09.23,00:05,1.17930,1.17961,1.17927,1.17952,40
2025.09.23,00:10,1.17953,1.17986,1.17918,1.17925,36
2025.09.23,00:15,1.17926,1.17933,1.17919,1.17919,22
2025.09.23,00:20,1.17919,1.17946,1.17916,1.17946,44
2025.09.23,00:25,1.17946,1.17971,1.17945,1.17971,61
2025.09.23,00:30,1.17971,1.17978,1.17970,1.17975,99
2025.09.23,00:35,1.17973,1.17990,1.17971,1.17984,443
2025.09.23,00:40,1.17975,1.17998,1.17975,1.17987,258
2025.09.23,00:45,1.17990,1.17992,1.17953,1.17976,245
2025.09.23,00:50,1.17976,1.17976,1.17974,1.17976,206
2025.09.23,00:55,1.17976,1.17985,1.17945,1.17975,1338
2025.09.23,01:00,1.17978,1.18031,1.17968,1.18026,242
